sivun_id;Kieli;Nimi valikossa;Kuvaus;URL;Dokumentin ID;Dokumentin nimi
92dd7422-2524-40cf-8282-05776b7733b5;fr;Migration de retour en Finlande;;fr/d-m-nagement-en-finlande/citoyens-non-europeens/venir-en-finlande-en-tant-que-immigr-rapatri;1845;Paluumuuttajana Suomeen 101 (fr)
92dd7422-2524-40cf-8282-05776b7733b5;so;Dib ugu soo guurista Finland;;so/u-soo-guurista-finland/aan-aheyn-muwaadin-eu/ku-imaanshaha-finland-dib-u-soo-laabte-ahaan;1847;Paluumuuttajana Suomeen 101 (so)
92dd7422-2524-40cf-8282-05776b7733b5;es;Personas retornadas a Finlandia;;es/mudarse-a-finlandia/ciudadanos-extracomunitarios/personas-retornadas-a-finlandia;1848;Paluumuuttajana Suomeen 101 (es)
92dd7422-2524-40cf-8282-05776b7733b5;tr;Finlandiya’ya geri dönüş ;;tr/finlandiya-ya-ta-n-ld--nda/ab-d-s-ndaki-ulkelerin-vatandaslar/finlandiya-ya-geri-don--yapanlar;1849;Paluumuuttajana Suomeen 101 (tr)
92dd7422-2524-40cf-8282-05776b7733b5;zh;回迁至芬兰;;zh/moving-to-finland/non-eu-citizens/coming-to-finland-as-a-returnee;1851;Paluumuuttajana Suomeen 101 (zh)
92dd7422-2524-40cf-8282-05776b7733b5;fa;مهاجرینی که می خواهند به فنلاند بازگردند;;fa/moving-to-finland/non-eu-citizens/coming-to-finland-as-a-returnee;1853;Paluumuuttajana Suomeen 101 (fa)
c23f91eb-3256-47a1-8d28-c4fb7e66fb65;sv;Kort vistelse i Finland;;sv/flytta-till-finland/icke-eu-medborgare/kort-vistelse-i-finland;4528;Matkailijana Suomessa 101 (sv)
c23f91eb-3256-47a1-8d28-c4fb7e66fb65;ru;Краткосрочное пребывание в Финляндии;;ru/moving-to-finland/non-eu-citizens/a-short-stay-in-finland;4530;Matkailijana Suomessa 101 (ru)
c23f91eb-3256-47a1-8d28-c4fb7e66fb65;ar;الإقامة القصيرة في فنلندا;;ar/moving-to-finland/non-eu-citizens/a-short-stay-in-finland;4531;Matkailijana Suomessa 101 (ar)
c23f91eb-3256-47a1-8d28-c4fb7e66fb65;et;Lühiajaline viibimine Soomes;;et/soome-elama-asumine/mitte-el-i-kodanikud/luhiaj-line-viibimine-soomes;4532;Matkailijana Suomessa 101 (et)
c23f91eb-3256-47a1-8d28-c4fb7e66fb65;fr;Séjour de courte durée en Finlande;;fr/d-m-nagement-en-finlande/citoyens-non-europeens/sejour-de-courte-duree-en-finlande;4533;Matkailijana Suomessa 101 (fr)
c23f91eb-3256-47a1-8d28-c4fb7e66fb65;so;Joogis yar Finland;;so/u-soo-guurista-finland/aan-aheyn-muwaadin-eu/joogis-yar-finland;4535;Matkailijana Suomessa 101 (so)
c23f91eb-3256-47a1-8d28-c4fb7e66fb65;es;Corta estadía en Finlandia;;es/mudarse-a-finlandia/ciudadanos-extracomunitarios/corta-estadia-en-finlandia;4536;Matkailijana Suomessa 101 (es)
c23f91eb-3256-47a1-8d28-c4fb7e66fb65;tr;Finlandiya’da kısa süreli ikâmet;;tr/finlandiya-ya-ta-n-ld--nda/ab-d-s-ndaki-ulkelerin-vatandaslar/finlandiya-da-k-sa-sureli-ikamet;4537;Matkailijana Suomessa 101 (tr)
c23f91eb-3256-47a1-8d28-c4fb7e66fb65;zh;短期在芬居留;;zh/moving-to-finland/non-eu-citizens/a-short-stay-in-finland;4539;Matkailijana Suomessa 101 (zh)
c23f91eb-3256-47a1-8d28-c4fb7e66fb65;fa;اقامت کوتاه مدت در فنلاند;;fa/moving-to-finland/non-eu-citizens/a-short-stay-in-finland;4541;Matkailijana Suomessa 101 (fa)
2d8f220c-6b38-4977-b41c-01238bd03dca;sv;Fortsatt uppehållstillstånd;;sv/flytta-till-finland/icke-eu-medborgare/fortsatt-uppehallstillstand;1463;Jatko-oleskelulupa 101 (sv)
2d8f220c-6b38-4977-b41c-01238bd03dca;ar;ترخيص الإقامة الاستمراري;;ar/moving-to-finland/non-eu-citizens/residence-permit-extension;1464;Jatko-oleskelulupa 101 (ar)
2d8f220c-6b38-4977-b41c-01238bd03dca;ru;Продление вида на жительство;;ru/moving-to-finland/non-eu-citizens/residence-permit-extension;1466;Jatko-oleskelulupa 101 (ru)
2d8f220c-6b38-4977-b41c-01238bd03dca;et;Elamisloa pikendamine;;et/soome-elama-asumine/mitte-el-i-kodanikud/elamisloa-pikendamine;1467;Jatko-oleskelulupa 101 (et)
2d8f220c-6b38-4977-b41c-01238bd03dca;fr;Prolongation du permis de séjour;;fr/d-m-nagement-en-finlande/citoyens-non-europeens/prolongation-du-permis-de-s-jour;1468;Jatko-oleskelulupa 101 (fr)
2d8f220c-6b38-4977-b41c-01238bd03dca;so;Ogolaanshaha sii-socda;;so/u-soo-guurista-finland/aan-aheyn-muwaadin-eu/ogolaanshaha-sii-socda;1470;Jatko-oleskelulupa 101 (so)
2d8f220c-6b38-4977-b41c-01238bd03dca;es;La prórroga del permiso de residencia;;es/mudarse-a-finlandia/ciudadanos-extracomunitarios/la-pr-rroga-del-permiso-de-residencia;1471;Jatko-oleskelulupa 101 (es)
2d8f220c-6b38-4977-b41c-01238bd03dca;tr;Uzatılmış oturma izni;;tr/finlandiya-ya-ta-n-ld--nda/ab-d-s-ndaki-ulkelerin-vatandaslar-/uzat-lm--oturma-izni;1472;Jatko-oleskelulupa 101 (tr)
2d8f220c-6b38-4977-b41c-01238bd03dca;zh;续签许可;;zh/moving-to-finland/non-eu-citizens/residence-permit-extension;1474;Jatko-oleskelulupa 101 (zh)
2d8f220c-6b38-4977-b41c-01238bd03dca;fa;تمدید اجازه اقامت;;fa/moving-to-finland/non-eu-citizens/residence-permit-extension;1476;Jatko-oleskelulupa 101 (fa)
d2d9a08c-bc2f-4db6-8030-bdc906a91be5;sv;Om orsaken för din vistelse i Finland ändras;;sv/flytta-till-finland/icke-eu-medborgare/fortsatt-uppehallstillstand/om-orsaken-for-din-vistelse-i-finland-andras;1505;Jos Suomessa oleskelusi syy muuttuu 101 (sv)
d2d9a08c-bc2f-4db6-8030-bdc906a91be5;ar;في حالة تغير السبب الذي تعيش من أجله في فنلندا;;ar/moving-to-finland/non-eu-citizens/residence-permit-extension/if-the-reason-for-your-residence-in-finland-changes;1506;Jos Suomessa oleskelusi syy muuttuu 101 (ar)
d2d9a08c-bc2f-4db6-8030-bdc906a91be5;ru;Если изменилась причина вашего пребывания в Финляндии;;ru/moving-to-finland/non-eu-citizens/residence-permit-extension/if-the-reason-for-your-residence-in-finland-changes;1508;Jos Suomessa oleskelusi syy muuttuu 101 (ru)
d2d9a08c-bc2f-4db6-8030-bdc906a91be5;et;Kui sinu Soomes elamise põhjus muutub;;et/soome-elama-asumine/mitte-el-i-kodanikud/elamisloa-pikendamine/kui-sinu-soomes-elamise-p-hjus-muutub;1509;Jos Suomessa oleskelusi syy muuttuu 101 (et)
d2d9a08c-bc2f-4db6-8030-bdc906a91be5;fr;Si le motif de votre séjour en Finlande change;;fr/d-m-nagement-en-finlande/citoyens-non-europeens/prolongation-du-permis-de-s-jour/si-le-motif-de-votre-s-jour-en-finlande-change;1510;Jos Suomessa oleskelusi syy muuttuu 101 (fr)
d2d9a08c-bc2f-4db6-8030-bdc906a91be5;so;Haddii sababtii aad ku joogto Finland ay isbedesho;;so/u-soo-guurista-finland/aan-aheyn-muwaadin-eu/ogolaanshaha-sii-socda/haddii-sababtii-aad-ku-joogto-finland-ay-isbedesho;1512;Jos Suomessa oleskelusi syy muuttuu 101 (so)
d2d9a08c-bc2f-4db6-8030-bdc906a91be5;es;Cuando se modifica el motivo de su residencia en Finlandia;;es/mudarse-a-finlandia/ciudadanos-extracomunitarios/la-pr-rroga-del-permiso-de-residencia/cuando-se-modifica-el-motivo-de-su-residencia;1513;Jos Suomessa oleskelusi syy muuttuu 101 (es)
d2d9a08c-bc2f-4db6-8030-bdc906a91be5;tr;Finlandiya'da kalmanızın sebebi değişirse;;tr/finlandiya-ya-ta-n-ld--nda/ab-d-s-ndaki-ulkelerin-vatandaslar-/finlandiya-da-kalman-z-n-sebebi-de-i-irse;1514;Jos Suomessa oleskelusi syy muuttuu 101 (tr)
d2d9a08c-bc2f-4db6-8030-bdc906a91be5;zh;在芬居留原因变动;;zh/moving-to-finland/non-eu-citizens/residence-permit-extension/if-the-reason-for-your-residence-in-finland-changes;1516;Jos Suomessa oleskelusi syy muuttuu 101 (zh)
d2d9a08c-bc2f-4db6-8030-bdc906a91be5;fa;چنانچه دلیل اقامت شما در فنلاند تغییر کند;;fa/moving-to-finland/non-eu-citizens/residence-permit-extension/if-the-reason-for-your-residence-in-finland-changes;1518;Jos Suomessa oleskelusi syy muuttuu 101 (fa)
5946cdea-2b3d-4622-83f1-685d776945aa;sv;Permanent uppehållstillstånd;;sv/flytta-till-finland/icke-eu-medborgare/fortsatt-uppehallstillstand/permanent-uppehallstillstand;7411;Pysyvä oleskelulupa (sv)
5946cdea-2b3d-4622-83f1-685d776945aa;ar;ترخيص الإقامة الدائم;;ar/moving-to-finland/non-eu-citizens/residence-permit-extension/permanent-residence-permit;7412;Pysyvä oleskelulupa (ar)
5946cdea-2b3d-4622-83f1-685d776945aa;ru;Постоянный вид на жительство;;ru/moving-to-finland/non-eu-citizens/residence-permit-extension/permanent-residence-permit;7414;Pysyvä oleskelulupa (ru)
5946cdea-2b3d-4622-83f1-685d776945aa;et;Alaline elamisluba;;et/soome-elama-asumine/mitte-el-i-kodanikud/elamisloa-pikendamine/alaline-elamisluba;7415;Pysyvä oleskelulupa (et)
5946cdea-2b3d-4622-83f1-685d776945aa;fr;Permis de séjour permanent;;fr/d-m-nagement-en-finlande/citoyens-non-europeens/prolongation-du-permis-de-s-jour/permis-de-sejour-permanent;7416;Pysyvä oleskelulupa (fr)
5946cdea-2b3d-4622-83f1-685d776945aa;so;Sharciga joogtada ah;;so/u-soo-guurista-finland/aan-aheyn-muwaadin-eu/ogolaanshaha-sii-socda/sharciga-joogtada-ah;7417;Pysyvä oleskelulupa (so)
5946cdea-2b3d-4622-83f1-685d776945aa;es;Permiso de residencia permanente;;es/mudarse-a-finlandia/ciudadanos-extracomunitarios/la-pr-rroga-del-permiso-de-residencia/permiso-de-residencia-permanente;7418;Pysyvä oleskelulupa (es)
5946cdea-2b3d-4622-83f1-685d776945aa;tr;Sürekli oturma izni;;tr/finlandiya-ya-ta-n-ld--nda/ab-d-s-ndaki-ulkelerin-vatandaslar-/uzat-lm--oturma-izni/surekli-oturma-izni;7419;Pysyvä oleskelulupa (tr)
5946cdea-2b3d-4622-83f1-685d776945aa;zh;永久居留许可;;zh/moving-to-finland/non-eu-citizens/residence-permit-extension/permanent-residence-permit;7420;Pysyvä oleskelulupa (zh)
5946cdea-2b3d-4622-83f1-685d776945aa;fa;اجازه اقامت دائم;;fa/moving-to-finland/non-eu-citizens/residence-permit-extension/permanent-residence-permit;7421;Pysyvä oleskelulupa (fa)
94a94e4c-720e-4ce1-b1df-68e0e83fdc86;sv;Problem med uppehållstillståndet;;sv/flytta-till-finland/icke-eu-medborgare/problem-med-uppehallstillstand;1533;Oleskelulupaongelmat 101 (sv)
94a94e4c-720e-4ce1-b1df-68e0e83fdc86;ar;مشاكل ترخيص الإقامة;;ar/moving-to-finland/non-eu-citizens/residence-permit-problems;4626;Oleskelulupaongelmat 101 (ar)
94a94e4c-720e-4ce1-b1df-68e0e83fdc86;ru;Проблемы с видом на жительство;;ru/moving-to-finland/non-eu-citizens/residence-permit-problems;1536;Oleskelulupaongelmat 101 (ru)
94a94e4c-720e-4ce1-b1df-68e0e83fdc86;et;Elamisloa küsimused;;et/soome-elama-asumine/mitte-el-i-kodanikud/elamisloa-k-simused;1537;Oleskelulupaongelmat 101 (et)
94a94e4c-720e-4ce1-b1df-68e0e83fdc86;fr;Problèmes de permis de séjour;;fr/d-m-nagement-en-finlande/citoyens-non-europeens/probl-mes-de-permis-de-s-jour;1538;Oleskelulupaongelmat 101 (fr)
94a94e4c-720e-4ce1-b1df-68e0e83fdc86;so;Dhibaatooyinka ogolaanshaha joogista;;so/u-soo-guurista-finland/aan-aheyn-muwaadin-eu/dhibaatooyinka-ogolaanshaha-joogista;1540;Oleskelulupaongelmat 101 (so)
94a94e4c-720e-4ce1-b1df-68e0e83fdc86;es;Problemas con el permiso de residencia;;es/mudarse-a-finlandia/ciudadanos-extracomunitarios/problemas-con-el-permiso-de-residencia;1541;Oleskelulupaongelmat 101 (es)
94a94e4c-720e-4ce1-b1df-68e0e83fdc86;tr;Oturma izni sorunları;;tr/finlandiya-ya-ta-n-ld--nda/ab-d-s-ndaki-ulkelerin-vatandaslar-/oturma-izni-sorunlar;1542;Oleskelulupaongelmat 101 (tr)
94a94e4c-720e-4ce1-b1df-68e0e83fdc86;zh;居留许可问题;;zh/moving-to-finland/non-eu-citizens/residence-permit-problems;1544;Oleskelulupaongelmat 101 (zh)
94a94e4c-720e-4ce1-b1df-68e0e83fdc86;fa;مشکلات اجازه اقامت;;fa/moving-to-finland/non-eu-citizens/residence-permit-problems;1546;Oleskelulupaongelmat 101 (fa)
cf78ef19-0828-4204-9c7c-4455a4f40154;sv;Negativt beslut om uppehållstillstånd;;sv/flytta-till-finland/icke-eu-medborgare/problem-med-uppehallstillstand/att-lamna-finland;1561;Poistuminen Suomesta 101 (sv)
cf78ef19-0828-4204-9c7c-4455a4f40154;ar;القرار برفض ترخيص الإقامة ;;ar/moving-to-finland/non-eu-citizens/residence-permit-problems/leaving-finland;1562;Poistuminen Suomesta 101 (ar)
cf78ef19-0828-4204-9c7c-4455a4f40154;ru;Отказ в выдаче вида на жительство;;ru/moving-to-finland/non-eu-citizens/residence-permit-problems/leaving-finland;1564;Poistuminen Suomesta 101 (ru)
cf78ef19-0828-4204-9c7c-4455a4f40154;et;Negatiivne elamisloa otsus;;et/soome-elama-asumine/mitte-el-i-kodanikud/elamisloa-k-simused/soomest-lahkumine;1565;Poistuminen Suomesta 101 (et)
cf78ef19-0828-4204-9c7c-4455a4f40154;fr;Décision négative de permis de séjour;;fr/d-m-nagement-en-finlande/citoyens-non-europeens/probl-mes-de-permis-de-s-jour/quitter-la-finlande;1566;Poistuminen Suomesta 101 (fr)
cf78ef19-0828-4204-9c7c-4455a4f40154;so;Go’aanka diidmada ah ee ogolaanshaha degitaanka;;so/u-soo-guurista-finland/aan-aheyn-muwaadin-eu/dhibaatooyinka-ogolaanshaha-joogista/ka-bixista-finland;1568;Poistuminen Suomesta 101 (so)
cf78ef19-0828-4204-9c7c-4455a4f40154;es;Denegación del permiso de residencia;;es/mudarse-a-finlandia/ciudadanos-extracomunitarios/problemas-con-el-permiso-de-residencia/ausentarse-de-finlandia;1569;Poistuminen Suomesta 101 (es)
cf78ef19-0828-4204-9c7c-4455a4f40154;tr;Olumsuz oturma izni kararı;;tr/finlandiya-ya-ta-n-ld--nda/ab-d-s-ndaki-ulkelerin-vatandaslar-/oturma-izni-sorunlar/finlandiya-dan-yurt-d--na-go-mek;1570;Poistuminen Suomesta 101 (tr)
cf78ef19-0828-4204-9c7c-4455a4f40154;zh;拒绝签发居留许可的决定;;zh/moving-to-finland/non-eu-citizens/residence-permit-problems/leaving-finland;1572;Poistuminen Suomesta 101 (zh)
cf78ef19-0828-4204-9c7c-4455a4f40154;fa;جواب منفی به درخواست اقامت ;;fa/moving-to-finland/non-eu-citizens/residence-permit-problems/leaving-finland;1574;Poistuminen Suomesta 101 (fa)
df49de1f-9f5f-4c3c-9cae-22a58be08a65;sv;Kan jag förlora mitt uppehållstillstånd?;;sv/flytta-till-finland/icke-eu-medborgare/problem-med-uppehallstillstand/kan-jag-forlora-mitt-uppehallstillstand;1575;Voinko menettää oleskeluluvan? 101 (sv)
df49de1f-9f5f-4c3c-9cae-22a58be08a65;ar;هل من الممكن أن أفقد ترخيصي للإقامة؟;;ar/moving-to-finland/non-eu-citizens/residence-permit-problems/can-i-lose-my-residence-permit;1576;Voinko menettää oleskeluluvan? 101 (ar)
df49de1f-9f5f-4c3c-9cae-22a58be08a65;ru;Могу ли я утратить свой вид на жительство?;;ru/moving-to-finland/non-eu-citizens/residence-permit-problems/can-i-lose-my-residence-permit;1578;Voinko menettää oleskeluluvan? 101 (ru)
df49de1f-9f5f-4c3c-9cae-22a58be08a65;et;Kas ma võin elamisloa kaotada? ;;et/soome-elama-asumine/mitte-el-i-kodanikud/elamisloa-k-simused/kas-ma-v-in-elamisloa-kaotada;1579;Voinko menettää oleskeluluvan? 101 (et)
df49de1f-9f5f-4c3c-9cae-22a58be08a65;fr;Mon permis de séjour peut-il être annulé ?;;fr/d-m-nagement-en-finlande/citoyens-non-europeens/probl-mes-de-permis-de-s-jour/mon-permis-de-sejour-peut-il-etre-annule;1580;Voinko menettää oleskeluluvan? 101 (fr)
df49de1f-9f5f-4c3c-9cae-22a58be08a65;so;Miyaan weyn karaa ogolaanshiyaha joogitaanka?;;so/u-soo-guurista-finland/aan-aheyn-muwaadin-eu/dhibaatooyinka-ogolaanshaha-joogista/miyaan-weyn-karaa-ogolaanshiyaha-joogitaanka;1582;Voinko menettää oleskeluluvan? 101 (so)
df49de1f-9f5f-4c3c-9cae-22a58be08a65;es;¿Se puede perder el permiso de residencia?;;es/mudarse-a-finlandia/ciudadanos-extracomunitarios/problemas-con-el-permiso-de-residencia/-se-puede-perder-el-permiso-de-residencia;1583;Voinko menettää oleskeluluvan? 101 (es)
df49de1f-9f5f-4c3c-9cae-22a58be08a65;tr;Oturma iznini kaybedebilir miyim?;;tr/finlandiya-ya-ta-n-ld--nda/ab-d-s-ndaki-ulkelerin-vatandaslar-/oturma-izni-sorunlar/oturma-iznini-kaybedebilir-miyim;1584;Voinko menettää oleskeluluvan? 101 (tr)
df49de1f-9f5f-4c3c-9cae-22a58be08a65;zh;我是否会丧失居留许可？;;zh/moving-to-finland/non-eu-citizens/residence-permit-problems/can-i-lose-my-residence-permit;1586;Voinko menettää oleskeluluvan? 101 (zh)
df49de1f-9f5f-4c3c-9cae-22a58be08a65;fa;آیا ممکن است که اجازه اقامت خود را از دست دهیم؟;;fa/moving-to-finland/non-eu-citizens/residence-permit-problems/can-i-lose-my-residence-permit;1588;Voinko menettää oleskeluluvan? 101 (fa)
7ed88fce-2bae-44e2-bfb3-efc5bb9a04d0;sv;I Finland utan uppehållstillstånd;;sv/flytta-till-finland/icke-eu-medborgare/problem-med-uppehallstillstand/i-finland-utan-uppehallstillstand;1603;Suomessa ilman oleskelulupaa 101 (sv)
7ed88fce-2bae-44e2-bfb3-efc5bb9a04d0;ar;في فنلندا بدون ترخيص إقامة;;ar/moving-to-finland/non-eu-citizens/residence-permit-problems/in-finland-without-a-residence-permit;1604;Suomessa ilman oleskelulupaa 101 (ar)
7ed88fce-2bae-44e2-bfb3-efc5bb9a04d0;ru;Пребывание в Финляндии без вида на жительство;;ru/moving-to-finland/non-eu-citizens/residence-permit-problems/in-finland-without-a-residence-permit;1606;Suomessa ilman oleskelulupaa 101 (ru)
7ed88fce-2bae-44e2-bfb3-efc5bb9a04d0;et;Ilma elamisloata Soomes;;et/soome-elama-asumine/mitte-el-i-kodanikud/elamisloa-k-simused/ilma-elamisloata-soomes;1607;Suomessa ilman oleskelulupaa 101 (et)
7ed88fce-2bae-44e2-bfb3-efc5bb9a04d0;fr;En Finlande sans permis de séjour;;fr/d-m-nagement-en-finlande/citoyens-non-europeens/problemes-de-permis-de-sejour/en-finlande-sans-permis-de-sejour;1608;Suomessa ilman oleskelulupaa 101 (fr)
7ed88fce-2bae-44e2-bfb3-efc5bb9a04d0;so;Joogista Finland ogolaansho la'aan;;so/u-soo-guurista-finland/aan-aheyn-muwaadin-eu/dhibaatooyinka-ogolaanshaha-joogista/joogista-finland-ogolaansho-la-aan;1610;Suomessa ilman oleskelulupaa 101 (so)
7ed88fce-2bae-44e2-bfb3-efc5bb9a04d0;es;En Finlandia sin permiso de residencia;;es/mudarse-a-finlandia/ciudadanos-extracomunitarios/problemas-con-el-permiso-de-residencia/en-finlandia-sin-permiso-de-residencia;1611;Suomessa ilman oleskelulupaa 101 (es)
7ed88fce-2bae-44e2-bfb3-efc5bb9a04d0;tr;Oturma izni olmadan Finlandiya'da kalma;;tr/finlandiya-ya-ta-n-ld--nda/ab-d-s-ndaki-ulkelerin-vatandaslar-/oturma-izni-sorunlar/oturma-izni-olmadan-finlandiya-da-kalma;1612;Suomessa ilman oleskelulupaa 101 (tr)
7ed88fce-2bae-44e2-bfb3-efc5bb9a04d0;zh;无居留许可在芬居住;;zh/moving-to-finland/non-eu-citizens/residence-permit-problems/in-finland-without-a-residence-permit;1614;Suomessa ilman oleskelulupaa 101 (zh)
7ed88fce-2bae-44e2-bfb3-efc5bb9a04d0;fa;بدون داشتن اجازه اقامت در فنلاند;;fa/moving-to-finland/non-eu-citizens/residence-permit-problems/in-finland-without-a-residence-permit;1616;Suomessa ilman oleskelulupaa 101 (fa)
14c38017-018a-49b8-90b2-fed2e155011d;sv;Nordisk medborgare;;sv/flytta-till-finland/nordisk-medborgare;7215;Pohjoismaiden kansalaiset (sv)
14c38017-018a-49b8-90b2-fed2e155011d;ru;Граждане Северных стран;;ru/moving-to-finland/nordic-citizens;7217;Pohjoismaiden kansalaiset (ru)
14c38017-018a-49b8-90b2-fed2e155011d;ar;مواطنو دول الشمال;;ar/moving-to-finland/nordic-citizens;7218;Pohjoismaiden kansalaiset (ar)
14c38017-018a-49b8-90b2-fed2e155011d;et;Põhjamaade kodanikud;;et/soome-elama-asumine/pohjamaade-kodanikud;7219;Pohjoismaiden kansalaiset (et)
14c38017-018a-49b8-90b2-fed2e155011d;fr;Citoyens des pays nordiques;;fr/d-m-nagement-en-finlande/citoyens-des-pays-nordiques;7220;Pohjoismaiden kansalaiset (fr)
14c38017-018a-49b8-90b2-fed2e155011d;so;Muwaadiniinta u dhashay wuqooyiga Yurub;;so/u-soo-guurista-finland/muwaadiniinta-u-dhashay-wuqooyiga-yurub;7221;Pohjoismaiden kansalaiset (so)
14c38017-018a-49b8-90b2-fed2e155011d;es;Ciudadanos de los países nórdicos;;es/mudarse-a-finlandia/ciudadanos-de-los-paises-nordicos;7222;Pohjoismaiden kansalaiset (es)
14c38017-018a-49b8-90b2-fed2e155011d;tr;Kuzey ülkelerinin vatandaşları;;tr/finlandiya-ya-ta-n-ld--nda/kuzey-ulkelerinin-vatandaslar;7223;Pohjoismaiden kansalaiset (tr)
14c38017-018a-49b8-90b2-fed2e155011d;zh;北欧公民;;zh/moving-to-finland/nordic-citizens;7224;Pohjoismaiden kansalaiset (zh)
14c38017-018a-49b8-90b2-fed2e155011d;fa;اتباع یکی از کشورهای شمال اروپا;;fa/moving-to-finland/nordic-citizens;7225;Pohjoismaiden kansalaiset (fa)
9a2451b5-f0ab-4624-ab36-993f17e90888;sv;Registrering som invånare;;sv/flytta-till-finland/registrering-som-invanare;7338;Asukkaaksi rekisteröityminen (sv)
9a2451b5-f0ab-4624-ab36-993f17e90888;ru;Регистрация по месту жительства;;ru/moving-to-finland/registering-as-a-resident;7340;Asukkaaksi rekisteröityminen (ru)
9a2451b5-f0ab-4624-ab36-993f17e90888;ar;التسجيل كساكن;;ar/moving-to-finland/registering-as-a-resident;7341;Asukkaaksi rekisteröityminen (ar)
9a2451b5-f0ab-4624-ab36-993f17e90888;et;Elanikuks registreerumine;;et/soome-elama-asumine/elanikuks-registreerumine;7342;Asukkaaksi rekisteröityminen (et)
9a2451b5-f0ab-4624-ab36-993f17e90888;fr;Se faire enregistrer comme résident;;fr/d-m-nagement-en-finlande/se-faire-enregistrer-en-tant-que-r-sident;7343;Asukkaaksi rekisteröityminen (fr)
9a2451b5-f0ab-4624-ab36-993f17e90888;so;Isu diiwaangelin degene;;so/u-soo-guurista-finland/isu-diiwaangelin-degene;7344;Asukkaaksi rekisteröityminen (so)
9a2451b5-f0ab-4624-ab36-993f17e90888;es;Registrarse como residente;;es/mudarse-a-finlandia/registrarse-como-residente;7345;Asukkaaksi rekisteröityminen (es)
