id;Linkin Nimi;UniqueNimi;Kieli;Url;KieliNimi
536;Rekisteröidyt uskonnolliset yhdyskunnat, joilla on vihkimisoikeus;Rekisteröidyt uskonnolliset yhdyskunnat, joilla on vihkimisoikeus;fi;https://uskonnonvapaus.fi/artikkelit/vihkimisoikeudet.html;Suomi
537;Ilmoitus ulkomailla solmitusta avioliitosta-lomake;Ilmoitus ulkomailla solmitusta avioliitosta-lomake;fi;https://dvv.fi/documents/16079645/17653494/Notification+of+marriage+outside+Finland;Suomi
541;Tietoa työpaikoista Euroopassa ;Tietoa työpaikoista Euroopassa ;fi;https://sorry.ec.europa.eu;Suomi
543;Tietoa kirkon perheneuvonnasta;Tietoa kirkon perheneuvonnasta;fi;https://evl.fi/apua-ja-tukea/ihmissuhteet/kirkon-perheneuvonta-auttaa-maksutta;Suomi
544;Tukea avioerossa;Tukea avioerossa;fi;https://www.hyvakysymys.fi/artikkeli/erokriisissa-tarvitaan-aikaa/;Suomi
545;Henkilöstöalan säännöt ulkomaalaisten rekrytoinnille;Henkilöstöalan säännöt ulkomaalaisten rekrytoinnille;fi;https://hpl.fi/wp-content/uploads/2018/05/henkilostopalvelualan-ulkomaisten-tyontekijoiden-rekrytoinnin-pelisaannot.pdf;Suomi
546;Avioerohakemus;Avioerohakemus;fi;https://oikeus.fi/material/attachments/oikeus/lomakkeet/HIIzSrw81/Avioerohakemus.pdf;Suomi
547;Tietoa avioerosta;Tietoa avioerosta;fi;https://oikeusministerio.fi/etusivu;Suomi
549;Esittäydy työnantajille verkossa;Esittäydy työnantajille verkossa;fi;https://kokeile.tyomarkkinatori.fi/Etusivu;Suomi
550;Henkilökohtainen kotoutumissuunnitelma -lomake;Henkilökohtainen kotoutumissuunnitelma -lomake;fi;https://lomake.fi/c/ec/lomakepalvelu/download?s=vxl4dmKuPTEs7xe&id=1465%2F7FC29C1A522AAFC5F774B1C89681862D&type=statics;Suomi
551;Ammatinvalinta ja urasuunnittelu;Ammatinvalinta ja urasuunnittelu;fi;https://www.te-palvelut.fi/fi/tyonhakijalle/ammatinvalinta-koulutus;Suomi
553;Kotouttamislaki;Kotouttamislaki;fi;https://www.finlex.fi/fi/laki/ajantasa/2010/20101386;Suomi
556;Työkokeilu;Työkokeilu;fi;https://www.te-palvelut.fi/fi/tyonhakijalle/tukea-tyollistymiseen/tyokokeilu;Suomi
557;Avioeron hakeminen;Avioeron hakeminen;fi;https://oikeus.fi/tuomioistuimet/fi/index/asiat/perheasiat/avioero.html;Suomi
562;Miten tapaamiset järjestetään;Miten tapaamiset järjestetään;fi;https://www.yvpl.fi/miten-lapsen-ja-muualla-asuvan-vanhemman-tapaamiset-jarjestetaan/;Suomi
563;Yhteishuolto ja yksinhuolto;Yhteishuolto ja yksinhuolto;fi;https://www.yvpl.fi/yhteishuolto-yksinhuolto-mita-ne-tarkoittavat/;Suomi
570;Adoptiolaki;Adoptiolaki;fi;https://www.finlex.fi/fi/laki/alkup/2012/20120022;Suomi
573;Palkkatuki;Palkkatuki;fi;https://www.te-palvelut.fi/te/fi/tyonantajalle/loyda_tyontekija/tukea_rekrytointiin/palkkatuki/index.html;Suomi
574;Laki rekisteröidystä parisuhteesta;Laki rekisteröidystä parisuhteesta;fi;https://www.finlex.fi/fi/laki/ajantasa/2001/20010950;Suomi
576;Tietoa seksuaalisesta tasavertaisuudesta;Tietoa seksuaalisesta tasavertaisuudesta;fi;https://seta.fi/;Suomi
578;Tietoa lapsiperheiden tuista;Tietoa lapsiperheiden tuista;fi;https://www.kela.fi/lapsiperheet;Suomi
579;Lapsen oikeuksien sopimus;Lapsen oikeuksien sopimus;fi;https://www.unicef.fi/lapsen-oikeudet/sopimus-kokonaisuudessaan/;Suomi
580;Lapsen oikeudet -esite;Lapsen oikeudet -esite;fi;https://lapsiasia.fi/documents/25250457/41743419/Tunnetko+lapsen+oikeudet+suomi+2020.pdf/8bc29f15-3994-f832-3f74-b2e12e3d22d5/Tunnetko+lapsen+oikeudet+suomi+2020.pdf?t=1603187411401;Suomi
581;Oppisopimustoimistojen yhteystiedot;Oppisopimustoimistojen yhteystiedot;fi;https://www.oppisopimus.fi/hae-lahin-oppisopimustoimisto/;Suomi
582;Lapsia, nuoria ja perheitä koskevaa lainsäädäntöä;Lapsia, nuoria ja perheitä koskevaa lainsäädäntöä;fi;https://stm.fi/lainsaadanto/lapset-nuoret;Suomi
584;Tutkinnon tunnustaminen;Tutkinnon tunnustaminen;fi;https://www.oph.fi/fi/palvelumme/tutkintojen-tunnustaminen;Suomi
585;Monikansalaisuus;Monikansalaisuus;fi;https://migri.fi/etusivu;Suomi
587;Lasten ja nuorten uskonnonvapaus;Lasten ja nuorten uskonnonvapaus;fi;https://uskonnonvapaus.fi/lapset/;Suomi
588;Oma kieli - oma mieli;Oma kieli - oma mieli;fi;https://www.oph.fi/sites/default/files/documents/179673_oma_mieli_oma_kieli_1.pdf;Suomi
589;Tietoa ansioluettelosta;Tietoa ansioluettelosta;fi;https://europa.eu/europass/fi/create-europass-cv;Suomi
590;Lasten kasvatus Suomessa;Lasten kasvatus Suomessa;fi;https://www.hyvakysymys.fi/artikkeli/lastenkasvatuksesta-eri-kielilla/;Suomi
591;Perhe-etuudet ulkomaille;Perhe-etuudet ulkomaille;fi;https://www.kela.fi/perhe-etuudet-ulkomaille;Suomi
593;Meille tulee vauva -opas;Meille tulee vauva -opas;fi;https://www.julkari.fi/bitstream/handle/10024/138367/THL_MUU306_2020_verkko s.pdf?sequence=7;Suomi
594;Asiointi verkossa;Asiointi verkossa;fi;https://www.kela.fi/omakela;Suomi
596;Toimistojen yhteystiedot;Toimistojen yhteystiedot;fi;https://www.kela.fi/tule-kaymaan;Suomi
597;Tietoa neuvolapalveluista;Tietoa neuvolapalveluista;fi;https://stm.fi/neuvolat;Suomi
598;Äitiyspakkaus;Äitiyspakkaus;fi;https://www.kela.fi/aitiysavustus;Suomi
599;Kela-kortti;Kela-kortti;fi;https://www.kela.fi/kela-kortti;Suomi
600;Verokortti;Verokortti;fi;https://www.vero.fi/OmaVero;Suomi
602;Vanhempainraha äidille tai isälle;Vanhempainraha äidille tai isälle;fi;https://www.kela.fi/vanhempainraha;Suomi
603;Lapsikorotus;Lapsikorotus;fi;https://www.kela.fi/lapsikorotus;Suomi
604;Yksityisen hoidon tuki;Yksityisen hoidon tuki;fi;https://www.kela.fi/yksityisen-hoidon-tuki;Suomi
606;Lastenhoitoapua;Lastenhoitoapua;fi;https://www.mll.fi/vanhemmille/lastenhoitovalityspisteet/;Suomi
612;Yrityksen perustaminen;Yrityksen perustaminen;fi;https://www.suomi.fi/yritykselle/yrityksen-perustaminen/yritystoiminnan-suunnittelu;Suomi
618;Esikoulutehtäviä verkossa;Esikoulutehtäviä verkossa;fi;https://peda.net/;Suomi
619;Tietoa esiopetuksesta;Tietoa esiopetuksesta;fi;https://okm.fi/esiopetus;Suomi
622;Helsingin kaupungin koulujen viestintäkanava Wilma;Helsingin kaupungin koulujen viestintäkanava Wilma;fi;https://helsinki.inschool.fi/;Suomi
624;Test;Test;fi;https://stm.fi/etusivu;Suomi
626;Yhdenvertaisuuslaki;Yhdenvertaisuuslaki;fi;https://www.finlex.fi/fi/laki/alkup/2014/20141325;Suomi
627;Apua syrjintätapauksissa;Apua syrjintätapauksissa;fi;https://www.yvtltk.fi/fi/;Suomi
629;Työsuojelu;Työsuojelu;fi;https://www.tyosuojelu.fi/home;Suomi
630;Tietoa ihmisoikeuksista;Tietoa ihmisoikeuksista;fi;https://ihmisoikeusliitto.fi/;Suomi
632;Poliisilaitosten yhteystiedot ja palvelut;Poliisilaitosten yhteystiedot ja palvelut;fi;https://poliisi.fi/yhteystiedot/;Suomi
633;Hätätilanne;Hätätilanne;fi;https://112.fi/etusivu;Suomi
634;Miten soitat hätänumeroon;Miten soitat hätänumeroon;fi;https://112.fi/hatanumero112;Suomi
636;Ensiapuohjeita erilaisissa tilanteissa;Ensiapuohjeita erilaisissa tilanteissa;fi;https://www.punainenristi.fi/ensiapu/ensiapuohjeet/;Suomi
637;Ensiapuohjeet myrkytystapaturmissa;Ensiapuohjeet myrkytystapaturmissa;fi;https://www.hus.fi/potilaalle/sairaalat-ja-toimipisteet/myrkytystietokeskus;Suomi
638;Perustietoa täydennyskoulutuksesta;Perustietoa täydennyskoulutuksesta;fi;https://opintopolku.fi/wp/fi/yliopisto/yliopistojen-taydennyskoulutus/;Suomi
640;Työterveyshuolto;Työterveyshuolto;fi;https://stm.fi/tyoterveyshuolto;Suomi
643;Apua rikoksen uhrille;Apua rikoksen uhrille;fi;https://www.riku.fi/palvelut/;Suomi
644;Tietoa ulkomaalaisille opiskelijoille;Tietoa ulkomaalaisille opiskelijoille;fi;;Suomi
645;Opiskelija-asuntoja;Opiskelija-asuntoja;fi;https://www.soa.fi/;Suomi
646;Jos joudut rikoksen uhriksi;Jos joudut rikoksen uhriksi;fi;https://oikeus.fi/fi/index/asiatjapalvelut/rikoksenuhrille/josjoudutrikoksenuhriksi.html;Suomi
647;Tietoa rikoksista;Tietoa rikoksista;fi;https://poliisi.fi/rikokset;Suomi
648;Opiskeluterveydenhuolto;Opiskeluterveydenhuolto;fi;https://stm.fi/opiskeluterveydenhuolto;Suomi
649;Rikoslaki;Rikoslaki;fi;https://www.finlex.fi/fi/laki/ajantasa/1889/18890039001;Suomi
650;Korkeakouluopiskelijan terveydenhuolto;Korkeakouluopiskelijan terveydenhuolto;fi;https://www.yths.fi/asiointi/palveluiden-kayttooikeus/;Suomi
651;Apua ja tukea maahanmuuttajanaisille;Apua ja tukea maahanmuuttajanaisille;fi;https://monikanaiset.fi/wp-content/uploads/kriisikeskus_turvakoti-mona_esite_suomi_2018.pdf;Suomi
652;Oikeusneuvontaa rikoksen uhreille;Oikeusneuvontaa rikoksen uhreille;fi;https://www.riku.fi/palvelut/juristin-puhelinneuvonta-0800-161-177/;Suomi
653;Tietoa kymppiluokasta;Tietoa kymppiluokasta;fi;https://opintopolku.fi/wp/fi/valintojen-tuki/peruskoulun-jalkeen-muita-vaihtoehtoja/kymppiluokalla-voit-kehittaa-opiskelutaitojasi/;Suomi
654;Tietoa oikeusavusta;Tietoa oikeusavusta;fi;https://oikeus.fi/oikeusapu/fi/index.html;Suomi
655;Ohjeet rikosilmoituksen tekemiseen;Ohjeet rikosilmoituksen tekemiseen;fi;https://poliisi.fi/tee-rikosilmoitus/;Suomi
656;Luettelo yksityiskouluista;Luettelo yksityiskouluista;fi;https://www.yksityiskoulut.fi/jasenkouluille/jasenkoulut/;Suomi
657;Sairaanhoitokorvaukset;Sairaanhoitokorvaukset;fi;https://www.kela.fi/sairaanhoito;Suomi
658;Helsingin eurooppalainen koulu;Helsingin eurooppalainen koulu;fi;https://www.eshelsinki.com/suomeksi/;Suomi
659;Tietoa Steiner-koulusta;Tietoa Steiner-koulusta;fi;https://peda.net/steinerkasvatus;Suomi
661;Tietoa eurooppalaisesta sairaanhoitokortista;Tietoa eurooppalaisesta sairaanhoitokortista;fi;https://www.kela.fi/eurooppalainen-sairaanhoitokortti;Suomi
663;Vertaa sähkön hintoja;Vertaa sähkön hintoja;fi;https://www.sahkonhinta.fi/;Suomi
664;Muuttopalveluja;Muuttopalveluja;fi;https://www.suomimuutto.fi;Suomi
665;Muuttopalveluja;Muuttopalveluja;fi;https://muuttoapu.com/;Suomi
666;Muuttopalveluja;Muuttopalveluja;fi;https://www.niemi.fi/;Suomi
667;Tietoa vuokralaiselle;Tietoa vuokralaiselle;fi;https://www.vuokraturva.fi/vuokralaiselle;Suomi
668;Tietoa vuokra-asumisesta;Tietoa vuokra-asumisesta;fi;https://www.ymparisto.fi/fi-FI/Asuminen/Vuokraasuminen;Suomi
670;Asumisneuvontaa;Asumisneuvontaa;fi;https://www.kuluttajaliitto.fi/hankkeet/asumisneuvonta/;Suomi
672;Pakolaisavun aluetoimistot;Pakolaisavun aluetoimistot;fi;https://pakolaisapu.fi/ota-yhteytta/#toimistot;Suomi
673;Marttaliiton yhteystiedot;Marttaliiton yhteystiedot;fi;https://www.martat.fi/marttayhdistykset/willit-martat/yhteystiedot/;Suomi
676;Tukea seksuaalisen väkivallan uhreille;Tukea seksuaalisen väkivallan uhreille;fi;https://tukinainen.fi/;Suomi
678;Tietoa lähestymiskiellosta;Tietoa lähestymiskiellosta;fi;https://poliisi.fi/lahestymiskielto;Suomi
680;Apua väkivallan lopettamiseen miehille;Apua väkivallan lopettamiseen miehille;fi;https://ensijaturvakotienliitto.fi/tietoa-liitosta/nain-me-autamme/turvakodit-muu-vakivaltatyo/#jussi-tyo;Suomi
681;Apua väkivallan lopettamiseen miehille;Apua väkivallan lopettamiseen miehille;fi;https://www.miessakit.fi/toimintamuodot/lyomaton-linja/;Suomi
682;Apua maahanmuuttajamiehille;Apua maahanmuuttajamiehille;fi;http://94.199.60.11/web/guest/olen-muuttanut-suomeen;Suomi
683;Apua väkivallan lopettamiseen naisille;Apua väkivallan lopettamiseen naisille;fi;https://www.mariaakatemia.fi/;Suomi
684;Tietoa kunniaväkivallasta;Tietoa kunniaväkivallasta;fi;https://ihmisoikeusliitto.fi/tyomme/fgm-ja-klv/kunniaan-liittyva-vakivalta/;Suomi
685;Vuokrasopimusmalleja;Vuokrasopimusmalleja;fi;https://www.finlex.fi/fi/laki/alkup/2004/20040537;Suomi
687;Hyvä Vuokratapa -opas;Hyvä Vuokratapa -opas;fi;https://vuokranantajat.fi/wp-content/uploads/2019/11/Hyv%C3%A4-vuokratapa-2018.pdf;Suomi
691;Apua parisuhteen ongelmiin;Apua parisuhteen ongelmiin;fi;https://www.vaestoliitto.fi/parisuhteet/palvelut/;Suomi
692;Tietoa perheasioiden sovittelusta;Tietoa perheasioiden sovittelusta;fi;https://stm.fi/kasvatus-perheneuvonta;Suomi
693;Tietoa asunnon ostamisesta;Tietoa asunnon ostamisesta;fi;https://www.kkv.fi/kuluttaja-asiat/asuminen/;Suomi
694;Asianajajia;Asianajajia;fi;https://asianajajaliitto.fi/asianajopalvelut/mista-loydan-asianajajan/;Suomi
696;Tietoa asuntolainasta;Tietoa asuntolainasta;fi;https://www.kkv.fi/500ServerError.aspx?aspxerrorpath=/Tietoa-ja-ohjeita/Ostaminen-myyminen-ja-sopimukset/asuntokauppa/asuntolaina/;Suomi
697;Tukea ja toimintaa tytöille;Tukea ja toimintaa tytöille;fi;https://www.tytto.fi/;Suomi
698;Ensiasunnon ostajan varainsiirtoverovapaus;Ensiasunnon ostajan varainsiirtoverovapaus;fi;https://www.vero.fi/henkiloasiakkaat/asuminen/varainsiirtovero/ensiasunnon_ost/;Suomi
699;Tukea ja toimintaa tytöille;Tukea ja toimintaa tytöille;fi;https://tyttojentalo.fi/;Suomi
701;Tukea ja toimintaa tytöille;Tukea ja toimintaa tytöille;fi;https://www.puijola.net/tyttojen-talo/;Suomi
702;Tukea ja toimintaa tytöille (ei käytössä);Tukea ja toimintaa tytöille (ei käytössä);fi;https://likka.fi/;Suomi
703;Poikien puhelin;Poikien puhelin;fi;https://www.vaestoliitto.fi/poikien-puhelin/;Suomi
704;Tietoa asuntolainan valtiontakauksesta;Tietoa asuntolainan valtiontakauksesta;fi;https://www.ymparisto.fi/fi-FI/Asuminen/Omistusasuminen/Asuntolainan_valtiontakaus;Suomi
705;Tukea miehille;Tukea miehille;fi;https://www.miessakit.fi/;Suomi
706;Tietoa korkotuesta;Tietoa korkotuesta;fi;https://www.ymparisto.fi/fi-FI/Asuminen/Omistusasuminen/ASPsaastaminen;Suomi
708;Malli asunnon kauppakirjasta;Malli asunnon kauppakirjasta;fi;https://www.lakiopas.com/asiakirjamallit/;Suomi
709;Suomen ajantasainen lainsäädäntö;Suomen ajantasainen lainsäädäntö;fi;https://www.finlex.fi/fi/laki/ajantasa/;Suomi
710;Tietoa myytyjen ja vuokrattujen asuntojen hinnoista;Tietoa myytyjen ja vuokrattujen asuntojen hinnoista;fi;https://asuntojen.hintatiedot.fi/haku/;Suomi
711;Tietoa asumisoikeusasumisesta;Tietoa asumisoikeusasumisesta;fi;https://www.kkv.fi/kuluttaja-asiat/asuminen/asumisoikeusasunnot/;Suomi
712;Oikeusministeriö;Oikeusministeriö;fi;https://oikeusministerio.fi/etusivu;Suomi
713;Asumisoikeusasunnon hakeminen;Asumisoikeusasunnon hakeminen;fi;https://www.ymparisto.fi/fi-FI/Asuminen/Asumisoikeusasuminen/Asumisoikeusasunnon_hakeminen;Suomi
714;Tietoa asumisoikeusasumisesta;Tietoa asumisoikeusasumisesta;fi;https://www.ymparisto.fi/fi-FI/Asuminen/Asumisoikeusasuminen;Suomi
715;Tietoa osaomistusasunnosta;Tietoa osaomistusasunnosta;fi;https://www.kkv.fi/;Suomi
717;Tietoa osaomistusasumisesta;Tietoa osaomistusasumisesta;fi;https://www.ymparisto.fi/fi-FI/Asuminen/Osaomistusasuminen;Suomi
721;Kalustettuja asuntoja;Kalustettuja asuntoja;fi;https://www.forenom.com/fi/;Suomi
722;Kalustettuja asuntoja;Kalustettuja asuntoja;fi;https://www.kotimaailma.com/;Suomi
725;Kotimajoitusta;Kotimajoitusta;fi;;Suomi
726;Asunnottomien yhdistys;Asunnottomien yhdistys;fi;https://vvary.fi/;Suomi
728;Nuorten turvatalot;Nuorten turvatalot;fi;https://www.punainenristi.fi/hae-apua-ja-tukea/nuortenturvatalot/;Suomi
729;Tietoa tuki- ja palveluasumisesta;Tietoa tuki- ja palveluasumisesta;fi;https://www.ymparisto.fi/fi-FI/Asuminen/Erityisryhmien_asuminen;Suomi
730;Tukea lapsiperheille;Tukea lapsiperheille;fi;https://www.mll.fi/vanhemmille/;Suomi
731;Ensikotien yhteystiedot;Ensikotien yhteystiedot;fi;https://ensijaturvakotienliitto.fi/search/ensikodit/;Suomi
732;Tukea monikulttuurisille perheille;Tukea monikulttuurisille perheille;fi;https://www.vaestoliitto.fi/maahanmuuttajat/;Suomi
733;Tukea ja tietoa lapsikaappauksen uhreille;Tukea ja tietoa lapsikaappauksen uhreille;fi;https://ensijaturvakotienliitto.fi/kaapatutlapset/apua/;Suomi
734;Nuorten netti;Nuorten netti;fi;https://www.nuortennetti.fi/;Suomi
735;Nuorten sivut;Nuorten sivut;fi;https://www.vaestoliitto.fi/nuoret/;Suomi
737;Tietoa syömishäiriöistä;Tietoa syömishäiriöistä;fi;https://syomishairioliitto.fi/;Suomi
738;Kriisiapua nuorille;Kriisiapua nuorille;fi;https://www.helsinkimissio.fi/nuorten-kriisipiste;Suomi
739;Apua ihmiskaupan uhreille;Apua ihmiskaupan uhreille;fi;https://www.ihmiskauppa.fi/;Suomi
740;Asumispalvelut;Asumispalvelut;fi;https://stm.fi/asumispalvelut-asunnon-muutostyot;Suomi
741;Tietoa ihmiskaupasta;Tietoa ihmiskaupasta;fi;https://syrjinta.fi/ihmiskauppa;Suomi
742;Asumisen tuet;Asumisen tuet;fi;https://www.kela.fi/asumisen-tuet;Suomi
743;Yleinen asumistuki;Yleinen asumistuki;fi;https://www.kela.fi/yleinen-asumistuki;Suomi
744;Asumistuen hakeminen;Asumistuen hakeminen;fi;https://www.kela.fi/yleinen-asumistuki-nain-haet;Suomi
745;Neuvontaa seksipalveluita myyville;Neuvontaa seksipalveluita myyville;fi;https://protukipiste.fi/;Suomi
746;Vastuut taloyhtiössä ja pientalossa;Vastuut taloyhtiössä ja pientalossa;fi;https://www.omataloyhtio.fi/artikkelit/6161/taloyhtion_vastuunjakotaulukko.htm;Suomi
747;Tietoa toimeentulotuesta;Tietoa toimeentulotuesta;fi;https://www.kela.fi/documents/10180/0/Perustoimeentulotuki_esite_Kela.pdf;Suomi
748;Talous- ja velkaneuvojat;Talous- ja velkaneuvojat;fi;https://oikeus.fi/talousjavelkaneuvonta/fi/index.html;Suomi
749;Tietoa ulosotosta;Tietoa ulosotosta;fi;https://www.ulosottolaitos.fi/fi/;Suomi
750;Tietoa maksuhäiriömerkinnästä;Tietoa maksuhäiriömerkinnästä;fi;https://www.kkv.fi/kuluttaja-asiat/perinta-ja-maksujarjestelyt/maksuhairiomerkinta/;Suomi
753;Ohjeita asumiseen liittyvissä asioissa;Ohjeita asumiseen liittyvissä asioissa;fi;https://pakolaisapu.fi/;Suomi
754;Taloustietoa;Taloustietoa;fi;https://www.kkv.fi/kuluttaja-asiat/luotot-ja-maksaminen/luotot/apua-luoton-maksuvaikeuksiin/;Suomi
755;Jätteiden keräyspisteet;Jätteiden keräyspisteet;fi;https://www.kierratys.info/;Suomi
756;Taloustietoa;Taloustietoa;fi;https://www.kuluttajaliitto.fi/;Suomi
760;Asukasdemokratia-esite;Asukasdemokratia-esite;fi;;Suomi
761;Neuvoja rahankäyttöön;Neuvoja rahankäyttöön;fi;https://www.martat.fi/marttakoulu/omat-rahat/;Suomi
762;Asukasdemokratia;Asukasdemokratia;fi;https://www.ara.fi/fi-FI;Suomi
763;Apua rahaongelmiin;Apua rahaongelmiin;fi;https://www.takuusaatio.fi/;Suomi
764;Apua päihderiippuvuuteen;Apua päihderiippuvuuteen;fi;https://www.a-klinikka.fi/;Suomi
765;Tietoa ja apua päihteistä riippuvaisille;Tietoa ja apua päihteistä riippuvaisille;fi;https://paihdelinkki.fi/;Suomi
767;Tukea alkoholisteille;Tukea alkoholisteille;fi;https://www.aa.fi/;Suomi
768;Tukea päihderiippuvaisen läheisille;Tukea päihderiippuvaisen läheisille;fi;https://www.al-anon.fi/;Suomi
769;Kouluterveydenhuolto;Kouluterveydenhuolto;fi;https://stm.fi/kouluterveydenhoito;Suomi
770;Tukea ja tietoa huumeriippuvaisille ja heidän läheisilleen;Tukea ja tietoa huumeriippuvaisille ja heidän läheisilleen;fi;https://irtihuumeista.fi/;Suomi
771;Tietoa huumeista ja niiden haitoista erityisesti nuorille;Tietoa huumeista ja niiden haitoista erityisesti nuorille;fi;https://www.sanohuumeilleei.net/fi/index.html;Suomi
772;Tietoa peliongelmista;Tietoa peliongelmista;fi;https://paihdelinkki.fi/fi/tietopankki/tietoiskut/toiminnalliset-riippuvuudet;Suomi
773;Vertaistukea peliriippuvaisille;Vertaistukea peliriippuvaisille;fi;https://www.nimettomatpelurit.fi/;Suomi
774;Apua ja tietoa peliriippuvaisille ja heidän läheisilleen;Apua ja tietoa peliriippuvaisille ja heidän läheisilleen;fi;https://www.peluuri.fi/;Suomi
775;Jos lapsi sairastuu;Jos lapsi sairastuu;fi;https://www.kela.fi/sairaanhoito_jos-lapsi-sairastuu;Suomi
777;Erityishoitoraha alle 16-vuotiaalle;Erityishoitoraha alle 16-vuotiaalle;fi;https://www.kela.fi/erityishoitoraha;Suomi
778;Apua rahapeliongelmiin;Apua rahapeliongelmiin;fi;https://peliklinikka.fi/;Suomi
779;Tietoa kriisitilanteista ja surusta;Tietoa kriisitilanteista ja surusta;fi;https://mieli.fi/;Suomi
780;Hautaustoimilaki;Hautaustoimilaki;fi;https://www.finlex.fi/fi/laki/ajantasa/2003/20030457;Suomi
781;Tietoa perunkirjoituksesta;Tietoa perunkirjoituksesta;fi;https://www.vero.fi/henkiloasiakkaat/omaisuus/perinto/perunkirjoitus_ja_perukirj/;Suomi
782;Tietoa perintöverosta;Tietoa perintöverosta;fi;https://www.vero.fi/henkiloasiakkaat/omaisuus/perinto/;Suomi
783;Tietoa kuolleen omaiselle;Tietoa kuolleen omaiselle;fi;https://www.suomi.fi/kansalaiselle/parisuhde-ja-perhe/laheisen-kuolema;Suomi
784;Lapselle kuntoutusta;Lapselle kuntoutusta;fi;https://www.kela.fi/kuntoutusvaihtoehdot;Suomi
785;Siviilihautajaiset;Siviilihautajaiset;fi;http://pro-seremoniat.fi/palvelut/;Suomi
786;Tietoa kirkollisista hautajaisista;Tietoa kirkollisista hautajaisista;fi;https://evl.fi/perhejuhlat/hautajaiset;Suomi
788;Tietoa perhe-eläkkeestä;Tietoa perhe-eläkkeestä;fi;https://www.kela.fi/omaisenkuolema;Suomi
789;Hautaustoimistoja;Hautaustoimistoja;fi;https://www.hautajaiset.fi/;Suomi
791;Tietoa Suomesta;Tietoa Suomesta;fi;;Suomi
792;Tilastoja;Tilastoja;fi;https://www.tilastokeskus.fi/;Suomi
795;Tietoa Suomen ilmastosta;Tietoa Suomen ilmastosta;fi;https://www.ilmatieteenlaitos.fi/ilmasto;Suomi
796;Junien aikataulut;Junien aikataulut;fi;https://www.vr.fi/rautatieasemat-ja-reitit/kaukoliikenne;Suomi
797;Junaliput;Junaliput;fi;https://www.vr.fi/;Suomi
798;Bussien aikataulut;Bussien aikataulut;fi;https://www.matkahuolto.fi/;Suomi
799;Bussiliput;Bussiliput;fi;https://www.matkahuolto.fi/;Suomi
800;Reittipalvelu;Reittipalvelu;fi;https://opas.matka.fi/;Suomi
801;Tietoa lastensuojelusta;Tietoa lastensuojelusta;fi;https://www.lastensuojelu.info/sf/;Suomi
802;Suomen lentoasemat;Suomen lentoasemat;fi;https://www.finavia.fi/fi;Suomi
804;Tietoa lastensuojelusta;Tietoa lastensuojelusta;fi;https://www.lastensuojelu.info/;Suomi
806;Tietoa ajoneuvon rekisteröinnistä;Tietoa ajoneuvon rekisteröinnistä;fi;https://www.traficom.fi/fi/liikenne/tieliikenne/ajoneuvon-rekisterointi;Suomi
808;Ajoneuvon katsastaminen;Ajoneuvon katsastaminen;fi;https://www.traficom.fi/fi/liikenne/tieliikenne/ajoneuvon-katsastus;Suomi
810;Tietoa ajoneuvon verotuksesta;Tietoa ajoneuvon verotuksesta;fi;https://www.traficom.fi/fi/liikenne/tieliikenne/ajoneuvon-verotus;Suomi
